OMIM	129830	ECTRODACTYLY-CLEFT PALATE SYNDROME	NOT	HP:0000204	OMIM:129830	IEA				O		2010.06.18	SKOEHLER
OMIM	129830	ECTRODACTYLY-CLEFT PALATE SYNDROME	NOT	HP:0000968	OMIM:129830	IEA				O		2010.06.18	SKOEHLER
OMIM	133705	133705 EXTERNAL AUDITORY CANAL, BILATERAL ATRESIA OF, WITH CONGENITAL VERTICALTALUS;;RASMUSSEN SYNDROME	NOT	HP:0000316	OMIM:133705	IEA				O		2010.06.20	SKOEHLER
OMIM	135800	FIBULA, RECURRENT DISLOCATION OF HEAD OF	NOT	HP:0002761	OMIM:135800	IEA				O		2010.06.18	SKOEHLER
OMIM	136550	MACULAR DYSTROPHY, RETINAL, 1, NORTH CAROLINA TYPE	NOT	HP:0007641	OMIM:136550	TAS				O		2012.07.24	HPO:probinson
OMIM	143470	#143470 HYPERALPHALIPOPROTEINEMIA 1; HALP1;;CHOLESTEROL ESTER TRANSFER PROTEIN DEFICIENCY;;CETP DEFICIENCYHIGH DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS10, INCLUDED;;HDLCQ10, INCLUDED	NOT	HP:0000991	OMIM:143470	IEA				O		2010.06.18	SKOEHLER
OMIM	143500	GILBERT SYNDROME	NOT	HP:0001399	OMIM:143500	IEA				O		2010.06.20	SKOEHLER
OMIM	146000	#146000 HYPOCHONDROPLASIA; HCH	NOT	HP:0001363	OMIM:146000	TAS				O		2012.07.24	probinson
OMIM	146000	#146000 HYPOCHONDROPLASIA; HCH	NOT	HP:0004060	OMIM:146000	TAS				O		2009.02.17	probinson
OMIM	150500	LATTICE DEGENERATION OF RETINA LEADING TO RETINAL DETACHMENT	NOT	HP:0000545	OMIM:150500	IEA				O		2010.06.18	SKOEHLER
OMIM	154750	MARFANOID HYPERMOBILITY SYNDROME	NOT	HP:0000541	OMIM:154750	IEA				O		2010.06.18	SKOEHLER
OMIM	160800	#160800 MYOTONIA CONGENITA, AUTOSOMAL DOMINANT;;THOMSEN DISEASE; THDMYOTONIA LEVIOR, INCLUDED	NOT	HP:0001324	OMIM:160800	TAS				O		2010.06.18	SKOEHLER
OMIM	163400	NIEVERGELT SYNDROME	NOT	HP:0000271	OMIM:163400	IEA				O		2009.02.17	SKOEHLER
OMIM	163400	NIEVERGELT SYNDROME	NOT	HP:0001249	OMIM:163400	IEA				O		2009.02.17	SKOEHLER
OMIM	166230	OSTEOGENESIS IMPERFECTA WITH OPALESCENT TEETH, BLUE SCLERAE AND WORMIANBONES, BUT WITHOUT FRACTURES	NOT	HP:0001382	OMIM:166230	IEA				O		2010.06.18	SKOEHLER
OMIM	168300	#168300 PARAMYOTONIA CONGENITA OF VON EULENBURG; PMC;;PARALYSIS PERIODICA PARAMYOTONICAPARAMYOTONIA CONGENITA WITHOUT COLD PARALYSIS, INCLUDED	NOT	HP:0003198	OMIM:168300	IEA				O		2012.11.20	HPO:skoehler
OMIM	169000	PATELLA, FAMILIAL RECURRENT DISLOCATION OF	NOT	HP:0001388	OMIM:169000	IEA				O		2010.06.18	SKOEHLER
OMIM	170400	#170400 HYPOKALEMIC PERIODIC PARALYSIS, TYPE 1; HOKPP1;;HYPOKALEMIC PERIODIC PARALYSIS; HOKPP	NOT	HP:0002486	OMIM:170400	IEA				O		2012.11.21	HPO:skoehler
OMIM	170650	PERIODONTITIS, AGGRESSIVE, 1	NOT	HP:0000972	OMIM:170650	IEA				O		2010.06.18	SKOEHLER
OMIM	173580	PLATELET RESPONSIVENESS TO ADRENALINE, DEPRESSED	NOT	HP:0001892	OMIM:173580	TAS				O		2010.06.20	SKOEHLER
OMIM	174050	POLYCYSTIC LIVER DISEASE	NOT	HP:0004944	OMIM:174050	IEA				O		2010.06.20	SKOEHLER
OMIM	176800	PRONATION-SUPINATION OF THE FOREARM, IMPAIRMENT OF	NOT	HP:0002974	OMIM:176800	TAS				O		2010.06.18	SKOEHLER
OMIM	179000	PURPURA SIMPLEX	NOT	HP:0003256	OMIM:179000	TAS				O		2009.02.17	probinson
OMIM	179830	RENAL TUBULAR ACIDOSIS, PROXIMAL	NOT	HP:0002150	OMIM:179830	IEA				O		2010.06.18	SKOEHLER
OMIM	179830	RENAL TUBULAR ACIDOSIS, PROXIMAL	NOT	HP:0002748	OMIM:179830	IEA				O		2010.06.18	SKOEHLER
OMIM	179830	RENAL TUBULAR ACIDOSIS, PROXIMAL	NOT	HP:0002749	OMIM:179830	IEA				O		2010.06.18	SKOEHLER
OMIM	180050	RETINAL DETACHMENT	NOT	HP:0000545	OMIM:180050	IEA				O		2010.06.18	SKOEHLER
OMIM	183850	SPONDYLOEPIPHYSEAL DYSPLASIA WITH PUNCTATE CORNEAL DYSTROPHY	NOT	HP:0000572	OMIM:183850	IEA				O		2010.06.18	SKOEHLER
OMIM	184095	SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE	NOT	HP:0007759	OMIM:184095	IEA				O		2010.06.18	SKOEHLER
OMIM	184095	SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE	NOT	HP:0008155	OMIM:184095	IEA				O		2010.06.18	SKOEHLER
OMIM	184500	STEATOCYSTOMA MULTIPLEX	NOT	HP:0000695	OMIM:184500	TAS				O		2010.06.18	HPO:skoehler
OMIM	185069	STORM SYNDROME	NOT	HP:0000518	OMIM:185069	IEA				O		2010.06.18	SKOEHLER
OMIM	186100	SYNDACTYLY, TYPE III	NOT	HP:0001770	OMIM:186100	TAS				O		2012.08.01	HPO:probinson
OMIM	186850	TARSAL FUSION	NOT	HP:0009702	OMIM:186850	IEA				O		2010.06.18	SKOEHLER
OMIM	191700	UROLITHIASIS, URIC ACID, AUTOSOMAL DOMINANT	NOT	HP:0002149	OMIM:191700	IEA				O		2010.06.18	SKOEHLER
OMIM	192605	VENTRICULAR TACHYCARDIA, FAMILIAL	NOT	HP:0001638	OMIM:192605	IEA				O		2010.06.18	SKOEHLER
OMIM	193007	VESTIBULOPATHY, FAMILIAL	NOT	HP:0000365	OMIM:193007	IEA				O		2010.06.18	SKOEHLER
OMIM	193400	#193400 VON WILLEBRAND DISEASE, TYPE 1; VWD1;;VON WILLEBRAND DISEASE, TYPE I;;VWD, TYPE 1	NOT	HP:0000967	OMIM:193400	IEA				O		2010.06.20	SKOEHLER
OMIM	193400	#193400 VON WILLEBRAND DISEASE, TYPE 1; VWD1;;VON WILLEBRAND DISEASE, TYPE I;;VWD, TYPE 1	NOT	HP:0000979	OMIM:193400	IEA				O		2010.06.20	SKOEHLER
OMIM	193510	#193510 WAARDENBURG SYNDROME, TYPE 2A; WS2A;;WAARDENBURG SYNDROME, TYPE IIA;;WAARDENBURG SYNDROME WITHOUT DYSTOPIA CANTHORUM;;WS2	NOT	HP:0000506	OMIM:193510	IEA				O		2012.11.21	HPO:skoehler
OMIM	193900	WHITE SPONGE NEVUS OF CANNON	NOT	HP:0000502	OMIM:193900	IEA				O		2009.02.17	HPO
OMIM	194350	%194350 WT LIMB-BLOOD SYNDROME	NOT	HP:0003220	OMIM:194350	IEA				O		2010.06.18	SKOEHLER
OMIM	203800	ALSTROM SYNDROME	NOT	HP:0010442	OMIM:203800	IEA				O		2010.06.18	SKOEHLER
OMIM	206800	ANONYCHIA CONGENITA	NOT	HP:0001507	OMIM:206800	IEA				O		2009.02.17	HPO
OMIM	215045	CHONDRODYSPLASIA, BLOMSTRAND TYPE	NOT	HP:0000925	OMIM:215045	TAS				O		2009.02.17	HPO:probinson
OMIM	218300	218300 CRANIODIAPHYSEAL DYSPLASIA; CDD	NOT	HP:0003015	OMIM:218300	TAS				O		2010.06.20	SKOEHLER
OMIM	219100	CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE I	NOT	HP:0000974	OMIM:219100	IEA				O		2010.06.18	SKOEHLER
OMIM	219750	CYSTINOSIS, ADULT NONNEPHROPATHIC	NOT	HP:0000488	OMIM:219750	IEA				O		2010.06.18	SKOEHLER
OMIM	222470	#222470 TRICHOHEPATOENTERIC SYNDROME 1; THES1;;THE SYNDROME;;DIARRHEA, SYNDROMIC;;DIARRHEA, FATAL INFANTILE, WITH TRICHORRHEXIS NODOSA	NOT	HP:0012024	OMIM:222470	IEA				O		2012.11.20	HPO:skoehler
OMIM	225060	CLEFT LIP/PALATE-ECTODERMAL DYSPLASIA SYNDROME	NOT	HP:0000975	OMIM:225060	IEA				O		2010.06.20	SKOEHLER
OMIM	225280	EEM SYNDROME	NOT	HP:0000975	OMIM:225280	IEA				O		2010.06.20	SKOEHLER
OMIM	226700	EPIDERMOLYSIS BULLOSA, JUNCTIONAL, HERLITZ TYPE	NOT	HP:0001159	OMIM:226700	IEA				O		2010.06.20	SKOEHLER
OMIM	228600	FIBROMATOSIS, JUVENILE HYALINE	NOT	HP:0001249	OMIM:228600	IEA				O		2009.02.17	SKOEHLER
OMIM	228980	FLECK RETINA, FAMILIAL BENIGN	NOT	HP:0000662	OMIM:228980	IEA				O		2010.06.18	SKOEHLER
OMIM	229600	#229600 FRUCTOSE INTOLERANCE, HEREDITARY;;FRUCTOSEMIA;;FRUCTOSE-1-PHOSPHATE ALDOLASE DEFICIENCY;;FRUCTOSE-1,6-BISPHOSPHATE ALDOLASE B DEFICIENCY;;ALDOLASE B DEFICIENCY;;ALDOB DEFICIENCY	NOT	HP:0000670	OMIM:229600	IEA				O		2010.06.20	SKOEHLER
OMIM	230500	GM1-GANGLIOSIDOSIS, TYPE I	NOT	HP:0008155	OMIM:230500	IEA				O		2010.06.18	SKOEHLER
OMIM	230600	GM1-GANGLIOSIDOSIS, TYPE II	NOT	HP:0001744	OMIM:230600	IEA				O		2010.06.18	SKOEHLER
OMIM	230600	GM1-GANGLIOSIDOSIS, TYPE II	NOT	HP:0002240	OMIM:230600	IEA				O		2010.06.18	SKOEHLER
OMIM	230650	#230650 GM1-GANGLIOSIDOSIS, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, ADULT TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, CHRONIC TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE 3	NOT	HP:0001250	OMIM:230650	IEA				O		2009.02.17	SKOEHLER
OMIM	230650	#230650 GM1-GANGLIOSIDOSIS, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, ADULT TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, CHRONIC TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE 3	NOT	HP:0001336	OMIM:230650	IEA				O		2009.02.17	SKOEHLER
OMIM	230650	#230650 GM1-GANGLIOSIDOSIS, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, ADULT TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, CHRONIC TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE 3	NOT	HP:0001744	OMIM:230650	IEA				O		2009.02.17	SKOEHLER
OMIM	230650	#230650 GM1-GANGLIOSIDOSIS, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, ADULT TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, CHRONIC TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE 3	NOT	HP:0002240	OMIM:230650	IEA				O		2009.02.17	SKOEHLER
OMIM	230650	#230650 GM1-GANGLIOSIDOSIS, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, ADULT TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, CHRONIC TYPE;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE III;;GANGLIOSIDOSIS, GENERALIZED GM1, TYPE 3	NOT	HP:0010729	OMIM:230650	IEA				O		2009.02.17	SKOEHLER
OMIM	232700	#232700 GLYCOGEN STORAGE DISEASE VI;;GSD VI; GSD6;;HERS DISEASE;;PHOSPHORYLASE DEFICIENCY GLYCOGEN-STORAGE DISEASE OF LIVER	NOT	HP:0001943	OMIM:232700	TAS				O		2012.05.05	probinson
OMIM	232700	#232700 GLYCOGEN STORAGE DISEASE VI;;GSD VI; GSD6;;HERS DISEASE;;PHOSPHORYLASE DEFICIENCY GLYCOGEN-STORAGE DISEASE OF LIVER	NOT	HP:0002149	OMIM:232700	IEA				O		2010.06.18	SKOEHLER
OMIM	232700	#232700 GLYCOGEN STORAGE DISEASE VI;;GSD VI; GSD6;;HERS DISEASE;;PHOSPHORYLASE DEFICIENCY GLYCOGEN-STORAGE DISEASE OF LIVER	NOT	HP:0003077	OMIM:232700	TAS				O		2012.05.05	probinson
OMIM	232700	#232700 GLYCOGEN STORAGE DISEASE VI;;GSD VI; GSD6;;HERS DISEASE;;PHOSPHORYLASE DEFICIENCY GLYCOGEN-STORAGE DISEASE OF LIVER	NOT	HP:0003128	OMIM:232700	IEA				O		2010.06.18	SKOEHLER
OMIM	236270	HOMOCYSTINURIA-MEGALOBLASTIC ANEMIA DUE TO DEFECT IN COBALAMIN METABOLISM,CBLE COMPLEMENTATION TYPE	NOT	HP:0002912	OMIM:236270	IEA				O		2010.06.18	SKOEHLER
OMIM	238600	#238600 HYPERLIPOPROTEINEMIA, TYPE I;;LIPOPROTEIN LIPASE DEFICIENCY;;LPL DEFICIENCY;;HYPERCHYLOMICRONEMIA, FAMILIAL;;HYPERLIPEMIA, IDIOPATHIC, BURGER-GRUTZ TYPE;;HYPERLIPEMIA, ESSENTIAL FAMILIAL;;LIPASE D DEFICIENCY;;LIPD DEFICIENCY;;HYPERLIPOPROTEINEMIA, TYPE IA;;CHYLOMICRONEMIA, FAMILIAL	NOT	HP:0004416	OMIM:238600	IEA				O		2010.06.18	HPO:skoehler
OMIM	245160	KNIEST-LIKE DYSPLASIA WITH PURSED LIPS AND ECTOPIA LENTIS	NOT	HP:0003417	OMIM:245160	IEA				O		2010.06.18	SKOEHLER
OMIM	245800	LAURENCE-MOON SYNDROME	NOT	HP:0001513	OMIM:245800	IEA				O		2010.06.18	SKOEHLER
OMIM	245800	LAURENCE-MOON SYNDROME	NOT	HP:0010442	OMIM:245800	IEA				O		2010.06.18	SKOEHLER
OMIM	246450	3-@HYDROXY-3-METHYLGLUTARYL-COA LYASE DEFICIENCY	NOT	HP:0002919	OMIM:246450	IEA				O		2010.06.18	SKOEHLER
OMIM	250460	#250460 METAPHYSEAL DYSPLASIA WITHOUT HYPOTRICHOSIS;;CARTILAGE-HAIR HYPOPLASIA-LIKE SKELETAL DYSPLASIA WITHOUT HYPOTRICHOSISOR IMMUNODEFICIENCY;;CARTILAGE-HAIR HYPOPLASIA VARIANT, SKELETAL MANIFESTATIONS ONLY; CHHV	NOT	HP:0001999	OMIM:250460	IEA				O		2010.06.20	SKOEHLER
OMIM	250460	#250460 METAPHYSEAL DYSPLASIA WITHOUT HYPOTRICHOSIS;;CARTILAGE-HAIR HYPOPLASIA-LIKE SKELETAL DYSPLASIA WITHOUT HYPOTRICHOSISOR IMMUNODEFICIENCY;;CARTILAGE-HAIR HYPOPLASIA VARIANT, SKELETAL MANIFESTATIONS ONLY; CHHV	NOT	HP:0002721	OMIM:250460	IEA				O		2010.06.18	SKOEHLER
OMIM	250940	METHYLCOBALAMIN DEFICIENCY, CBLG TYPE	NOT	HP:0002912	OMIM:250940	IEA				O		2010.06.18	SKOEHLER
OMIM	252600	#252600 MUCOLIPIDOSIS III ALPHA/BETA;;ML III ALPHA/BETA;;MUCOLIPIDOSIS IIIA; ML IIIA;;MUCOLIPIDOSIS III;;ML III;;PSEUDO-HURLER POLYDYSTROPHYMUCOLIPIDOSIS III ALPHA/BETA, ATYPICAL, INCLUDED	NOT	HP:0008155	OMIM:252600	IEA				O		2010.06.18	SKOEHLER
OMIM	252605	#252605 MUCOLIPIDOSIS III GAMMA;;ML III GAMMA;;MUCOLIPIDOSIS III, COMPLEMENTATION GROUP C;;MUCOLIPIDOSIS IIIC;;ML IIIC;;MUCOLIPIDOSIS III, IRANIAN VARIANT FORM;;MUCOLIPIDOSIS III, VARIANT FORM	NOT	HP:0008155	OMIM:252605	IEA				O		2010.06.18	SKOEHLER
OMIM	254900	ACTION MYOCLONUS-RENAL FAILURE SYNDROME	NOT	HP:0001268	OMIM:254900	IEA				O		2010.06.18	SKOEHLER
OMIM	254960	MYOPATHY DUE TO MALATE-ASPARTATE SHUTTLE DEFECT	NOT	HP:0010628	OMIM:254960	IEA				O		2010.06.20	SKOEHLER
OMIM	255120	CARNITINE PALMITOYLTRANSFERASE I DEFICIENCY	NOT	HP:0001324	OMIM:255120	IEA				O		2010.06.20	SKOEHLER
OMIM	255120	CARNITINE PALMITOYLTRANSFERASE I DEFICIENCY	NOT	HP:0002919	OMIM:255120	IEA				O		2010.06.18	SKOEHLER
OMIM	255120	CARNITINE PALMITOYLTRANSFERASE I DEFICIENCY	NOT	HP:0003215	OMIM:255120	IEA				O		2010.06.18	SKOEHLER
OMIM	256120	NEPHROPATHY, DEAFNESS, AND HYPERPARATHYROIDISM	NOT	HP:0000790	OMIM:256120	IEA				O		2010.06.18	SKOEHLER
OMIM	256690	256690 NEUROFACIODIGITORENAL SYNDROME;;NFDR SYNDROME	NOT	HP:0001250	OMIM:256690	IEA				O		2010.06.18	SKOEHLER
OMIM	258500	OPTIC ATROPHY 6	NOT	HP:0000546	OMIM:258500	IEA				O		2010.06.18	SKOEHLER
OMIM	258500	OPTIC ATROPHY 6	NOT	HP:0000639	OMIM:258500	IEA				O		2010.06.18	SKOEHLER
OMIM	259750	OSTEOPOROSIS, JUVENILE	NOT	HP:0000082	OMIM:259750	TAS				O		2012.07.25	HPO
OMIM	259750	OSTEOPOROSIS, JUVENILE	NOT	HP:0000591	OMIM:259750	TAS				O		2012.07.25	HPO
OMIM	259750	OSTEOPOROSIS, JUVENILE	NOT	HP:0012053	OMIM:259750	TAS				O		2012.08.01	HPO:probinson
OMIM	260130	PACHYONYCHIA CONGENITA, RECESSIVE	NOT	HP:0000972	OMIM:260130	IEA				O		2010.06.18	SKOEHLER
OMIM	260130	PACHYONYCHIA CONGENITA, RECESSIVE	NOT	HP:0000975	OMIM:260130	IEA				O		2010.06.18	SKOEHLER
OMIM	260130	PACHYONYCHIA CONGENITA, RECESSIVE	NOT	HP:0002745	OMIM:260130	IEA				O		2010.06.18	SKOEHLER
OMIM	262800	PLASMA CLOT RETRACTION FACTOR, DEFICIENCY OF	NOT	HP:0000967	OMIM:262800	IEA				O		2010.06.20	SKOEHLER
OMIM	262800	PLASMA CLOT RETRACTION FACTOR, DEFICIENCY OF	NOT	HP:0000979	OMIM:262800	IEA				O		2010.06.20	SKOEHLER
OMIM	268010	RETINITIS PIGMENTOSA INVERSA WITH DEAFNESS	NOT	HP:0000662	OMIM:268010	IEA				O		2010.06.18	SKOEHLER
OMIM	270200	SJOGREN-LARSSON SYNDROME	NOT	HP:0001595	OMIM:270200	TAS				O		2009.02.17	probinson
OMIM	270200	SJOGREN-LARSSON SYNDROME	NOT	HP:0001597	OMIM:270200	TAS				O		2009.02.17	probinson
OMIM	270220	SJOGREN-LARSSON-LIKE ICHTHYOSIS WITHOUT CNS OR EYE INVOLVEMENT	NOT	HP:0000975	OMIM:270220	IEA				O		2010.06.20	SKOEHLER
OMIM	271530	%271530 BRACHYOLMIA TYPE 1, HOBAEK TYPE;;BRACHYOLMIA, RECESSIVE TYPE OF HOBAEK;;SPONDYLODYSPLASIA WITH PURE BRACHYOLMIA	NOT	HP:0007759	OMIM:271530	IEA				O		2010.06.18	SKOEHLER
OMIM	272980	TEETH, CONGENITAL ABSENCE OF, WITH TAURODONTIA AND SPARSE HAIR	NOT	HP:0000975	OMIM:272980	IEA				O		2010.06.20	SKOEHLER
OMIM	274000	#274000 THROMBOCYTOPENIA-ABSENT RADIUS SYNDROME; TAR;;TAR SYNDROME;;CHROMOSOME 1Q21.1 DELETION SYNDROME, 200-KB	NOT	HP:0009777	http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=tar	TAS		obligate		O		2010.09.16	HPO
OMIM	275200	HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 1	NOT	HP:0000853	OMIM:275200	IEA				O		2010.06.18	SKOEHLER
OMIM	278150	#278150 HYPOTRICHOSIS 8; HYPT8;;HYPOTRICHOSIS, LOCALIZED, AUTOSOMAL RECESSIVE 3; LAH3WOOLLY HAIR, AUTOSOMAL RECESSIVE 1, WITH OR WITHOUT HYPOTRICHOSIS,INCLUDED; ARWH1, INCLUDED	NOT	HP:0000975	OMIM:278150	IEA				O		2010.06.20	SKOEHLER
OMIM	278750	XERODERMA PIGMENTOSUM, VARIANT TYPE	NOT	HP:0000252	OMIM:278750	TAS				O		2012.08.01	HPO:probinson
OMIM	278750	XERODERMA PIGMENTOSUM, VARIANT TYPE	NOT	HP:0001510	OMIM:278750	TAS				O		2012.08.01	HPO:probinson
OMIM	278760	#278760 XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP F; XPF;;XP, GROUP F;;XERODERMA PIGMENTOSUM VI; XP6	NOT	HP:0000478	OMIM:278760	IEA				O		2010.06.20	SKOEHLER
OMIM	300042	ALOPECIA, CONGENITAL	NOT	HP:0000499	OMIM:300042	TAS				O		2012.07.19	probinson
OMIM	300042	ALOPECIA, CONGENITAL	NOT	HP:0000534	OMIM:300042	TAS				O		2012.07.19	probinson
OMIM	300260	LUBS X-LINKED MENTAL RETARDATION SYNDROME	NOT	HP:0001510	OMIM:300260	IEA				O		2010.06.18	HPO:skoehler
OMIM	300299	NEUTROPENIA, SEVERE CONGENITAL, X-LINKED	NOT	HP:0000964	OMIM:300299	IEA				O		2010.06.18	SKOEHLER
OMIM	300310	AGAMMAGLOBULINEMIA, X-LINKED, TYPE 2	NOT	HP:0004429	OMIM:300310	TAS				O		2012.06.22	probinson
OMIM	300600	ALAND ISLAND EYE DISEASE	NOT	HP:0005592	OMIM:300600	IEA				O		2010.06.18	SKOEHLER
OMIM	300700	ALBINISM-DEAFNESS SYNDROME	NOT	HP:0001107	OMIM:300700	IEA				O		2010.06.18	SKOEHLER
OMIM	300833	#300833 46,XX SEX REVERSAL 3; SRXX3;;CHROMOSOME XQ26 DUPLICATION SYNDROME;;46,XX SEX REVERSAL, SOX3-RELATEDCHROMOSOME XQ26 DELETION SYNDROME, INCLUDED	NOT	HP:0000032	OMIM:300833	IEA				O		2012.10.14	HPO:skoehler
OMIM	300843	%300843 BORNHOLM EYE DISEASE; BED;;MYOPIA, HIGH, WITH NONPROGRESSIVE CONE DYSFUNCTION	NOT	HP:0000551	OMIM:300843	IEA				O		2012.10.14	HPO:skoehler
OMIM	300858	%300858 MENTAL RETARDATION, X-LINKED, SYNDROMIC 17; MRXS17;;MENTAL RETARDATION, X-LINKED, WITH ALACRIMA AND ACHALASIA	NOT	HP:0011733	OMIM:300858	IEA				O		2012.10.14	HPO:skoehler
OMIM	300869	#300869 CHROMOSOME XQ27.3-Q28 DUPLICATION SYNDROME	NOT	HP:0009088	OMIM:300869	IEA				O		2012.10.16	HPO:skoehler
OMIM	302030	CALVARIAL HYPEROSTOSIS	NOT	HP:0002516	OMIM:302030	IEA				O		2010.06.18	SKOEHLER
OMIM	302500	SPINOCEREBELLAR ATAXIA, X-LINKED 1	NOT	HP:0002071	OMIM:302500	IEA				O		2010.06.18	SKOEHLER
OMIM	306700	HEMOPHILIA A	NOT	HP:0000967	OMIM:306700	IEA				O		2010.06.20	SKOEHLER
OMIM	306700	HEMOPHILIA A	NOT	HP:0000979	OMIM:306700	IEA				O		2010.06.20	SKOEHLER
OMIM	306800	HEMOPHILIA A WITH VASCULAR ABNORMALITY	NOT	HP:0000967	OMIM:306800	IEA				O		2010.06.20	SKOEHLER
OMIM	306800	HEMOPHILIA A WITH VASCULAR ABNORMALITY	NOT	HP:0000979	OMIM:306800	IEA				O		2010.06.20	SKOEHLER
OMIM	306900	HEMOPHILIA B	NOT	HP:0008151	OMIM:306900	TAS				O		2012.08.01	HPO:probinson
OMIM	309900	#309900 MUCOPOLYSACCHARIDOSIS TYPE II;;MPS II; MPS2;;HUNTER SYNDROME;;IDURONATE 2-SULFATASE DEFICIENCY;;IDS DEFICIENCY;;SULFOIDURONATE SULFATASE DEFICIENCY;;SIDS DEFICIENCY	NOT	HP:0007759	OMIM:309900	IEA				O		2012.11.26	HPO:skoehler
